unique_id,OPtreat,noref,OP,age_hhr,qa1p11_hhr,qa1p12_hhr,quartile1,ravtest,digtest,testz,peanutz,othertype,OPpuzzletypeA,weekend,OPtestz,OPtreat1,OPtreat2,OPtreat3,OPtreat4,OPtreat5,OPtreat6,OPtreat7,OPtestzOPtreat1,OPtestzOPtreat2,OPtestzOPtreat3,OPtestzOPtreat4,OPtestzOPtreat5,OPtestzOPtreat6,OPtestzOPtreat7,refage,OPed,OPravtest,OPdigtest,refravtest,refdigtest,OPagegrp,literate_hhr,class5_hhr,class10_hhr,married_hhr,employed_hhr,hhhead_hhr,young_hhr,income,ln_income,antperf_puzzle,wkid,numcorrect,anyrain,sumrefrain,ref,refactualmeantemp,reftestz,refincome,reflnincome,refed_cont,OP_relative_REFrep,OP_coworkers_REFrep,refcode,OPed_cont,missingscore
589,Very Low Fixed Pay,0,1,27,1,1,0,3,14,-.4951694,,1,1,0,-.4951694,0,0,1,0,0,0,0,0,0,-.4951694,0,0,0,0,26,Class 12,3,14,3,14,25,1,0,0,1,1,1,0,6000,8.6996813,4,40,4,0,0,1,91,-.7081942,3000,8.0067005,12,0,0,8,12,
592,Very Low Fixed Pay,0,1,22,1,2,0,3,11,1.0670127,,1,1,0,1.0670127,0,0,1,0,0,0,0,0,0,1.0670127,0,0,0,0,21,Class 6,3,11,3,14,20,1,0,1,0,1,0,1,1500,7.3138866,4,40,4,0,0,1,91,1.0196738,2000,7.6014023,8,0,0,1,6,
593,Low Fixed Pay,0,1,40,1,2,0,2,14,-.47149998,,0,1,0,-.47149998,0,1,0,0,0,0,0,0,-.47149998,0,0,0,0,0,30,Graduate and above,2,14,3,14,40,1,0,0,1,1,1,0,9000,9.1050911,4,40,4,0,0,1,89,-.77920252,9000,9.1050911,13,0,0,98,13,
594,High Fixed Pay,1,1,32,1,1,1,3,13,-.7081942,,0,0,0,-.7081942,1,0,0,0,0,0,0,-.7081942,0,0,0,0,0,0,,Class 3,3,13,,,30,1,1,0,1,1,1,0,3000,8.0067005,,40,2,0,0,0,,,,,,,,,3,
595,High Stakes Performance Pay,1,1,42,1,1,0,0,10,-2.0336821,,0,1,0,-2.0336821,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,0,,Class 3,0,10,,,40,1,1,0,1,1,1,0,2500,7.8244457,,40,0,0,0,0,,,,,,,,,3,
596,High Fixed Pay,1,1,36,1,1,1,1,9,-1.086905,,0,0,0,-1.086905,1,0,0,0,0,0,0,-1.086905,0,0,0,0,0,0,,Class 7,1,9,,,35,1,0,1,1,1,1,0,2800,7.9377317,,62,2,0,1,0,,,,,,,,,7,
597,Pure Effort Task 1,0,1,40,1,1,0,1,12,,.59779805,,1,0,,0,0,0,0,0,1,0,,,,,,,,42,Class 4,1,12,1,9,40,1,1,0,1,1,1,0,2300,7.7410989,,40,,0,0,1,89,1.1143515,2100,7.6501689,5,0,1,1,4,
599,Low Fixed Pay,1,1,30,1,1,0,1,13,1.5640706,,0,1,0,1.5640706,0,1,0,0,0,0,0,0,1.5640706,0,0,0,0,0,,Class 8,1,13,,,30,1,0,1,1,1,0,0,2000,7.6014023,,40,4,0,0,0,,,,,,,,,8,
600,Pure Effort Task 2,0,1,26,1,2,0,2,12,,1.0041139,,1,0,,0,0,0,0,0,0,1,,,,,,,,22,Graduate and above,2,12,3,14,25,1,0,0,1,1,0,0,4300,8.3666029,,40,,0,0,1,89,-.069119737,0,0,12,0,0,99,13,
601,Pure Effort Task 2,0,1,24,1,4,0,3,11,,.028955951,,1,0,,0,0,0,0,0,0,1,,,,,,,,21,Class 10,3,11,1,13,20,1,0,1,0,1,0,1,2000,7.6014023,,40,,0,0,1,89,.94866556,2200,7.6966672,12,0,0,20,10,
602,Very Low Fixed Pay,0,1,20,1,2,1,1,11,.001888541,,1,1,0,.001888541,0,0,1,0,0,0,0,0,0,.001888541,0,0,0,0,21,Class 7,1,11,3,17,20,1,0,1,0,1,0,1,2000,7.6014023,4,40,4,0,0,1,89,.6172936,5000,8.5173931,12,0,0,28,7,
604,High Fixed Pay,1,1,38,1,1,0,2,13,.97233498,,0,1,0,.97233498,1,0,0,0,0,0,0,.97233498,0,0,0,0,0,0,,Class 8,2,13,,,35,1,0,1,1,1,0,0,2000,7.6014023,,40,4,0,0,0,,,,,,,,,8,
605,High Fixed Pay,0,1,36,1,1,0,2,11,-2.0336821,,0,1,0,-2.0336821,1,0,0,0,0,0,0,-2.0336821,0,0,0,0,0,0,24,Class 6,2,11,1,7,35,1,0,1,1,1,1,0,2800,7.9377317,,40,0,0,0,1,89,.19124395,2800,7.9377317,4,0,0,1,6,
606,Pure Effort Task 2,0,1,24,1,1,0,2,14,,.27274543,,1,0,,0,0,0,0,0,0,1,,,,,,,,42,Class 10,2,14,1,7,20,1,0,1,0,1,0,1,0,0,,40,,0,0,1,91,-2.0336821,2000,7.6014023,4,1,0,3,10,
607,Pure Effort Task 2,0,1,27,1,1,0,1,13,,-1.7588335,,1,0,,0,0,0,0,0,0,1,,,,,,,,27,Class 10,1,13,0,9,25,1,0,1,1,1,0,0,3000,8.0067005,,40,,0,0,1,89,-1.4656159,4000,8.2943001,5,0,0,2,10,
609,Low Fixed Pay,0,1,35,1,1,0,0,2,-2.0336821,,1,0,0,-2.0336821,0,1,0,0,0,0,0,0,-2.0336821,0,0,0,0,0,26,Never attended school,0,2,1,10,35,0,0,0,1,1,1,0,1500,7.3138866,3,62,0,0,1,1,88,-.66085535,1500,7.3138866,5,0,1,2,0,
610,Pure Effort Task 1,0,1,33,1,1,1,1,6,,.19148228,,1,0,,0,0,0,0,0,1,0,,,,,,,,30,Class 4,1,6,3,12,30,1,1,0,1,1,1,0,2500,7.8244457,,40,,0,0,1,89,1.3037069,3200,8.0712185,10,0,1,5,4,
611,High Fixed Pay,0,1,50,1,1,0,1,7,-1.2999299,,0,1,0,-1.2999299,1,0,0,0,0,0,0,-1.2999299,0,0,0,0,0,0,22,Class 8,1,7,2,15,50,1,0,1,1,1,1,0,1600,7.3783836,,40,1,0,0,1,89,1.2326987,3000,8.0067005,13,1,0,20,8,
612,Pure Effort Task 1,0,1,57,2,,0,2,7,,-1.3525177,,1,0,,0,0,0,0,0,1,0,,,,,,,,46,Never attended school,2,7,1,6,55,0,0,0,1,0,1,0,0,0,,40,,0,0,1,89,-2.0336821,2500,7.8244457,4,1,0,8,0,
613,Very Low Fixed Pay,0,1,27,1,3,0,3,11,-.14012802,,0,1,0,-.14012802,0,0,1,0,0,0,0,0,0,-.14012802,0,0,0,0,21,Class 7,3,11,2,12,25,1,0,1,1,1,0,0,5000,8.5173931,4,40,3,0,0,1,89,-.069119737,2400,7.7836404,8,0,0,29,7,
614,Pure Effort Task 1,0,1,32,1,2,0,1,8,,.76032436,,1,0,,0,0,0,0,0,1,0,,,,,,,,22,Class 8,1,8,2,9,30,1,0,1,1,1,0,0,2500,7.8244457,,40,,0,0,1,91,.94866556,2500,7.8244457,9,0,0,1,8,
615,Pure Effort Task 2,0,1,30,1,1,0,2,12,,.84158754,,1,0,,0,0,0,0,0,0,1,,,,,,,,38,Never attended school,2,12,2,18,30,0,0,0,1,1,0,0,2500,7.8244457,,40,,0,0,1,89,-2.0336821,3000,8.0067005,6,0,0,2,0,
616,High Stakes Performance Pay,0,1,28,1,2,0,2,10,-1.4419464,,0,0,0,-1.4419464,0,0,0,1,0,0,0,0,0,0,-1.4419464,0,0,0,27,Class 5,2,10,1,12,25,1,1,0,0,1,0,0,3000,8.0067005,2,40,1,0,0,1,91,-.42416111,1500,7.3138866,0,0,0,17,5,
617,High Stakes Performance Pay,0,1,32,1,1,0,2,11,1.2090292,,1,0,0,1.2090292,0,0,0,1,0,0,0,0,0,0,1.2090292,0,0,0,32,Class 8,2,11,2,10,30,1,0,1,1,1,0,0,0,0,,40,4,0,0,1,89,-.11645859,2000,7.6014023,6,0,0,20,8,
619,Low Stakes Performance Pay,0,1,46,1,1,0,3,18,1.0196738,,0,0,0,1.0196738,0,0,0,0,1,0,0,0,0,0,0,1.0196738,0,0,35,Graduate and above,3,18,2,12,45,1,0,0,1,1,0,0,2000,7.6014023,4,40,4,0,0,1,91,.21491337,12000,9.392745,12,0,0,5,13,
620,High Stakes Performance Pay,0,1,34,1,2,0,1,11,.025557967,,0,0,0,.025557967,0,0,0,1,0,0,0,0,0,0,.025557967,0,0,0,43,Class 10,1,11,1,14,30,1,0,1,0,1,0,0,3000,8.0067005,4,40,3,0,0,1,89,.26225221,4000,8.2943001,12,1,0,8,10,
621,High Stakes Performance Pay,0,1,45,1,1,0,2,12,.21491337,,1,0,0,.21491337,0,0,0,1,0,0,0,0,0,0,.21491337,0,0,0,45,Class 6,2,12,1,14,45,1,0,1,1,1,1,0,1800,7.4960976,,40,3,0,0,1,89,.78297961,2200,7.6966672,9,0,1,1,6,
623,Low Stakes Performance Pay,1,1,22,1,1,0,1,9,-.94488847,,0,0,0,-.94488847,0,0,0,0,1,0,0,0,0,0,0,-.94488847,0,0,,Class 6,1,9,,,20,1,0,1,1,1,0,1,1500,7.3138866,,40,2,0,0,0,,,,,,,,,6,
624,Very Low Fixed Pay,0,1,55,1,2,1,2,9,.47527704,,1,0,0,.47527704,0,0,1,0,0,0,0,0,0,.47527704,0,0,0,0,30,Class 2,2,9,0,8,55,1,1,0,1,1,1,0,18000,9.7981825,,40,4,0,0,1,89,-2.0336821,2000,7.6014023,0,0,0,4,2,
625,Pure Effort Task 2,0,1,46,1,1,1,0,6,,-1.3525177,,1,0,,0,0,0,0,0,0,1,,,,,,,,35,Class 5,0,6,2,11,45,1,1,0,1,1,1,0,3500,8.1608038,,40,,0,0,1,89,-2.0336821,2000,7.6014023,7,0,0,8,5,
626,High Fixed Pay,0,1,24,1,2,0,2,17,1.256368,,0,0,0,1.256368,1,0,0,0,0,0,0,1.256368,0,0,0,0,0,0,22,Graduate and above,2,17,3,10,20,1,0,0,0,1,0,1,500,6.2166061,4,40,4,0,0,1,89,.49894649,1800,7.4960976,8,1,0,2,13,
627,Low Fixed Pay,1,1,40,1,1,0,3,10,.64096302,,0,0,0,.64096302,0,1,0,0,0,0,0,0,.64096302,0,0,0,0,0,,Class 9,3,10,,,40,1,0,1,1,1,1,0,1200,7.09091,,40,4,0,0,0,,,,,,,,,9,
628,High Fixed Pay,0,1,43,1,1,0,1,12,.072896816,,0,0,0,.072896816,1,0,0,0,0,0,0,.072896816,0,0,0,0,0,0,48,Class 10,1,12,3,15,40,1,0,1,1,1,0,0,1600,7.3783836,4,40,3,0,0,1,91,1.1143515,1200,7.09091,11,0,0,5,10,
629,Pure Effort Task 1,0,1,30,1,1,0,1,11,,-1.4337809,,1,0,,0,0,0,0,0,1,0,,,,,,,,37,Class 5,1,11,3,15,30,1,1,0,1,1,0,0,3000,8.0067005,,40,,0,0,1,89,-1.1342438,3000,8.0067005,9,1,0,5,5,
630,High Stakes Performance Pay,0,1,28,1,1,1,3,12,-1.1342438,,1,0,0,-1.1342438,0,0,0,1,0,0,0,0,0,0,-1.1342438,0,0,0,21,Class 4,3,12,2,12,25,1,1,0,1,1,0,0,2400,7.7836404,,40,1,0,0,1,89,-1.3472687,2700,7.9013772,8,0,0,17,4,
631,Pure Effort Task 1,1,1,47,1,2,0,2,12,,-.052307207,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Never attended school,2,12,,,45,0,0,0,1,1,0,0,3000,8.0067005,,40,,0,0,0,,,,,,,,,0,
632,Pure Effort Task 2,1,1,41,1,1,1,2,11,,1.8980086,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 3,2,11,,,40,1,1,0,1,1,1,0,2800,7.9377317,,62,,0,1,0,,,,,,,,,3,
634,Pure Effort Task 1,0,1,36,1,2,0,3,13,,-.70241249,,1,0,,0,0,0,0,0,1,0,,,,,,,,32,Class 5,3,13,3,15,35,1,1,0,1,1,1,0,2500,7.8244457,,40,,0,0,1,89,1.2800375,2700,7.9013772,9,0,0,8,5,
636,Low Stakes Performance Pay,0,1,32,1,2,0,2,9,.85398787,,1,0,0,.85398787,0,0,0,0,1,0,0,0,0,0,0,.85398787,0,0,24,Class 8,2,9,1,11,30,1,0,1,0,1,0,0,2400,7.7836404,4,40,4,0,0,1,89,.97233498,2400,7.7836404,8,0,1,2,8,
637,Low Stakes Performance Pay,0,1,30,1,1,0,3,14,1.2326987,,0,0,0,1.2326987,0,0,0,0,1,0,0,0,0,0,0,1.2326987,0,0,27,Class 12,3,14,2,13,30,1,0,0,0,1,0,0,4000,8.2943001,4,40,4,0,0,1,91,.90132672,3000,8.0067005,11,0,0,20,12,
638,Low Stakes Performance Pay,1,1,28,1,1,0,2,15,.83031845,,0,0,0,.83031845,0,0,0,0,1,0,0,0,0,0,0,.83031845,0,0,,Graduate and above,2,15,,,25,1,0,0,0,1,0,0,2800,7.9377317,,40,4,0,0,0,,,,,,,,,13,
639,Low Stakes Performance Pay,1,1,20,1,3,0,3,16,.90132672,,0,0,0,.90132672,0,0,0,0,1,0,0,0,0,0,0,.90132672,0,0,,Class 10,3,16,,,20,1,0,1,0,1,0,1,1600,7.3783836,,40,4,0,0,0,,,,,,,,,10,
640,Pure Effort Task 2,0,1,21,1,2,0,3,21,,-1.1899915,,1,0,,0,0,0,0,0,0,1,,,,,,,,22,Class 12,3,21,2,11,20,1,0,0,0,1,0,1,2000,7.6014023,,40,,0,0,1,91,.001888541,3500,8.1608038,12,0,0,29,12,
641,Very Low Fixed Pay,1,1,21,1,3,0,3,13,1.2090292,,0,0,0,1.2090292,0,0,1,0,0,0,0,0,0,1.2090292,0,0,0,0,,Class 12,3,13,,,20,1,0,0,0,1,0,1,3280,8.0959034,,40,4,0,0,0,,,,,,,,,12,
642,Low Fixed Pay,1,1,25,1,2,0,2,17,.072896816,,0,0,0,.072896816,0,1,0,0,0,0,0,0,.072896816,0,0,0,0,0,,Class 12,2,17,,,25,1,0,0,0,1,0,0,7500,8.9227915,,40,3,0,0,0,,,,,,,,,12,
643,High Fixed Pay,1,1,21,1,2,0,3,11,1.7060872,,0,0,0,1.7060872,1,0,0,0,0,0,0,1.7060872,0,0,0,0,0,0,,Class 12,3,11,,,20,1,0,0,0,1,0,1,10000,9.2104406,,40,4,0,0,0,,,,,,,,,12,
644,Low Fixed Pay,0,1,25,1,2,0,3,18,1.138021,,0,0,0,1.138021,0,1,0,0,0,0,0,0,1.138021,0,0,0,0,0,21,Graduate and above,3,18,3,19,25,1,0,0,0,1,0,0,400,5.9939613,4,40,4,0,0,1,91,.096566245,1000,6.9087548,12,0,0,2,13,
646,High Stakes Performance Pay,1,1,30,1,5,0,3,20,-.94488847,,0,0,0,-.94488847,0,0,0,1,0,0,0,0,0,0,-.94488847,0,0,0,,Graduate and above,3,20,,,30,1,0,0,0,1,0,0,1800,7.4960976,,40,2,0,0,0,,,,,,,,,13,
648,Low Fixed Pay,0,1,51,1,2,0,1,8,-.47149998,,0,0,0,-.47149998,0,1,0,0,0,0,0,0,-.47149998,0,0,0,0,0,39,Class 12,1,8,3,15,50,1,0,0,1,1,0,0,5000,8.5173931,,40,2,0,0,1,89,1.5640706,2500,7.8244457,13,0,0,8,12,
650,Low Fixed Pay,0,1,39,1,1,0,2,12,.97233498,,0,0,0,.97233498,0,1,0,0,0,0,0,0,.97233498,0,0,0,0,0,39,Class 12,2,12,3,14,35,1,0,0,1,1,1,0,4000,8.2943001,,40,4,0,0,1,89,-.7555331,4000,8.2943001,13,0,0,16,12,
653,Low Fixed Pay,0,1,28,1,2,0,1,8,.78297961,,0,0,0,.78297961,0,1,0,0,0,0,0,0,.78297961,0,0,0,0,0,,Class 3,1,8,1,4,25,1,1,0,1,1,0,0,3500,8.1608038,4,53,4,0,0,1,94,-.16379744,1500,7.3138866,0,1,0,9,3,
658,Pure Effort Task 1,0,1,20,1,5,0,3,11,,-2.4089389,,1,0,,0,0,0,0,0,1,0,,,,,,,,48,Class 12,3,11,1,11,20,1,0,0,0,1,0,1,0,0,,53,,0,0,1,90,.33326051,0,0,8,0,0,20,12,
661,Low Stakes Performance Pay,0,1,30,1,3,0,1,9,.16757452,,1,0,0,.16757452,0,0,0,0,1,0,0,0,0,0,0,.16757452,0,0,27,Class 11,1,9,1,9,30,1,0,0,0,1,0,0,500,6.2166061,,53,3,0,0,1,90,-.28214458,3000,8.0067005,5,0,1,2,11,
662,High Fixed Pay,0,1,30,1,2,1,2,23,.80664903,,0,0,0,.80664903,1,0,0,0,0,0,0,.80664903,0,0,0,0,0,0,32,Class 7,2,23,1,10,30,1,0,1,1,1,1,0,1800,7.4960976,3,62,3,0,1,1,88,-.092789158,2200,7.6966672,5,0,0,8,7,
663,High Stakes Performance Pay,0,1,22,1,2,0,2,10,.19124395,,0,0,0,.19124395,0,0,0,1,0,0,0,0,0,0,.19124395,0,0,0,26,Class 7,2,10,2,10,20,1,0,1,0,1,0,1,2000,7.6014023,4,53,3,0,0,1,94,1.0433433,2000,7.6014023,6,0,1,5,7,
667,High Fixed Pay,0,1,38,1,1,0,0,12,-.44783056,,1,0,0,-.44783056,1,0,0,0,0,0,0,-.44783056,0,0,0,0,0,0,36,Class 4,0,12,3,11,35,1,1,0,1,1,1,0,2000,7.6014023,,53,2,0,0,1,90,.001888541,2500,7.8244457,4,0,1,5,4,
668,Low Stakes Performance Pay,1,1,23,1,2,0,1,12,1.256368,,0,0,0,1.256368,0,0,0,0,1,0,0,0,0,0,0,1.256368,0,0,,Class 5,1,12,,,20,1,1,0,1,1,0,1,2800,7.9377317,,53,4,0,0,0,,,,,,,,,5,
669,High Fixed Pay,1,1,31,1,1,1,3,13,-.85021079,,0,0,0,-.85021079,1,0,0,0,0,0,0,-.85021079,0,0,0,0,0,0,,Class 3,3,13,,,30,1,1,0,1,1,0,0,2000,7.6014023,,61,3,1,1,0,,,,,,,,,3,
670,High Stakes Performance Pay,0,1,26,1,2,0,3,13,-1.1815827,,0,0,0,-1.1815827,0,0,0,1,0,0,0,0,0,0,-1.1815827,0,0,0,22,Class 8,3,13,2,9,25,1,0,1,1,1,1,0,3500,8.1608038,,53,1,0,0,1,94,-.68452477,2500,7.8244457,8,0,1,28,8,
671,Very Low Fixed Pay,1,1,45,1,1,0,2,10,-1.6313018,,0,0,0,-1.6313018,0,0,1,0,0,0,0,0,0,-1.6313018,0,0,0,0,,Class 4,2,10,,,45,1,1,0,1,1,1,0,2400,7.7836404,,53,1,0,0,0,,,,,,,,,4,
675,Pure Effort Task 2,1,1,30,1,2,0,3,9,,-.53988618,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 6,3,9,,,30,1,0,1,1,1,0,0,2000,7.6014023,,53,,0,0,0,,,,,,,,,6,
676,Very Low Fixed Pay,0,1,45,1,1,0,1,7,-.42416111,,1,0,0,-.42416111,0,0,1,0,0,0,0,0,0,-.42416111,0,0,0,0,43,Class 5,1,7,2,8,45,1,1,0,1,1,1,0,2500,7.8244457,4,53,2,0,0,1,92,.6172936,2500,7.8244457,10,1,0,33,5,
677,Low Stakes Performance Pay,0,1,25,1,1,1,2,8,-.77920252,,1,1,0,-.77920252,0,0,0,0,1,0,0,0,0,0,0,-.77920252,0,0,35,Never attended school,2,8,1,11,25,0,0,0,1,1,1,0,1200,7.09091,2,53,2,0,0,1,94,-1.1815827,18000,9.7981825,6,0,0,5,0,
678,Low Stakes Performance Pay,1,1,27,1,1,1,2,8,1.1143515,,0,1,0,1.1143515,0,0,0,0,1,0,0,0,0,0,0,1.1143515,0,0,,Never attended school,2,8,,,25,0,0,0,1,1,0,0,3000,8.0067005,,53,4,0,0,0,,,,,,,,,0,
679,Low Stakes Performance Pay,0,1,24,1,1,0,1,14,.7356407,,1,0,0,.7356407,0,0,0,0,1,0,0,0,0,0,0,.7356407,0,0,45,Class 7,1,14,1,8,20,1,0,1,1,1,0,1,2600,7.8636513,,53,4,0,0,1,90,-2.0336821,1800,7.4960976,0,1,0,3,7,
681,Pure Effort Task 2,0,1,38,1,1,0,2,10,,1.6542192,,1,0,,0,0,0,0,0,0,1,,,,,,,,24,Class 6,2,10,0,7,35,1,0,1,1,1,0,0,2200,7.6966672,,53,,0,0,1,92,-2.0336821,2000,7.6014023,1,0,0,5,6,
682,Pure Effort Task 1,0,1,32,1,2,0,0,7,,1.4104296,,1,0,,0,0,0,0,0,1,0,,,,,,,,33,Never attended school,0,7,3,13,30,0,0,0,1,1,1,0,4000,8.2943001,,53,,0,0,1,92,.001888541,3000,8.0067005,7,1,0,4,0,
683,Pure Effort Task 1,1,1,25,1,2,0,2,8,,-.78367561,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 7,2,8,,,25,1,0,1,0,1,0,0,2500,7.8244457,,53,,0,0,0,,,,,,,,,7,
684,High Stakes Performance Pay,0,1,37,1,2,0,1,10,-.7081942,,1,1,0,-.7081942,0,0,0,1,0,0,0,0,0,0,-.7081942,0,0,0,33,Class 9,1,10,2,12,35,1,0,1,1,1,1,0,3500,8.1608038,3,53,2,0,0,1,94,-.56617767,5000,8.5173931,6,0,1,3,9,
685,Pure Effort Task 1,1,1,52,1,1,0,2,9,,-.8649388,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 2,2,9,,,50,1,1,0,1,1,1,0,4000,8.2943001,,53,,0,0,0,,,,,,,,,2,
686,High Stakes Performance Pay,0,1,22,1,4,0,1,9,.35692993,,0,0,0,.35692993,0,0,0,1,0,0,0,0,0,0,.35692993,0,0,0,22,Class 10,1,9,1,13,20,1,0,1,0,1,0,1,2500,7.8244457,3,62,4,0,1,1,88,.47527704,1200,7.09091,9,0,1,5,10,
687,High Stakes Performance Pay,0,1,27,1,3,0,2,11,-.21113628,,1,0,0,-.21113628,0,0,0,1,0,0,0,0,0,0,-.21113628,0,0,0,33,Class 12,2,11,3,12,25,1,0,0,0,1,0,0,2000,7.6014023,2,62,3,0,1,1,88,-1.1815827,2000,7.6014023,11,0,0,2,12,
688,Pure Effort Task 1,1,1,26,1,5,0,2,12,,.76032436,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 10,2,12,,,25,1,0,1,0,1,0,0,1000,6.9087548,,53,,0,0,0,,,,,,,,,10,
689,Pure Effort Task 2,0,1,45,1,1,0,2,12,,-.052307207,,1,0,,0,0,0,0,0,0,1,,,,,,,,50,Never attended school,2,12,1,7,45,0,0,0,1,1,1,0,2000,7.6014023,,53,,0,0,1,90,-.92121905,1200,7.09091,0,0,0,8,0,
690,Low Fixed Pay,0,1,39,1,1,1,1,10,-.58984709,,0,1,0,-.58984709,0,1,0,0,0,0,0,0,-.58984709,0,0,0,0,0,20,Class 5,1,10,2,13,35,1,1,0,1,1,0,0,3000,8.0067005,,53,2,0,0,1,90,.04922739,0,0,8,0,0,99,5,
691,High Fixed Pay,0,1,23,1,2,0,2,19,.40426877,,0,1,0,.40426877,1,0,0,0,0,0,0,.40426877,0,0,0,0,0,0,20,Class 7,2,19,3,12,20,1,0,1,0,1,0,1,1500,7.3138866,,53,4,0,0,1,90,.90132672,1000,6.9087548,5,0,0,5,7,
692,Pure Effort Task 2,1,1,21,1,1,0,2,9,,-.052307207,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Did not complete Class 1,2,9,,,20,1,0,0,0,1,0,1,3000,8.0067005,,53,,0,0,0,,,,,,,,,0,
693,Pure Effort Task 2,0,1,24,1,1,0,2,9,,.43527174,,1,0,,0,0,0,0,0,0,1,,,,,,,,24,Class 9,2,9,1,9,20,1,0,1,0,1,0,1,1400,7.2449417,,53,,0,0,1,92,1.1853598,2500,7.8244457,9,0,0,2,9,
694,Pure Effort Task 2,1,1,35,1,2,0,2,10,,2.3043244,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 12,2,10,,,35,1,0,0,1,1,1,0,3600,8.1889668,,53,,0,0,0,,,,,,,,,12,
696,High Fixed Pay,1,1,34,1,1,0,2,13,-.58984709,,0,1,0,-.58984709,1,0,0,0,0,0,0,-.58984709,0,0,0,0,0,0,,Class 1,2,13,,,30,0,1,0,1,1,1,0,2400,7.7836404,,53,2,0,0,0,,,,,,,,,1,
697,Low Fixed Pay,0,1,26,1,2,0,2,8,.096566245,,1,1,0,.096566245,0,1,0,0,0,0,0,0,.096566245,0,0,0,0,0,34,Never attended school,2,8,3,12,25,0,0,0,1,1,0,0,2500,7.8244457,4,53,3,0,0,1,94,1.5640706,2500,7.8244457,9,0,0,29,0,
699,Low Stakes Performance Pay,0,1,22,1,2,0,1,8,-1.2999299,,0,1,0,-1.2999299,0,0,0,0,1,0,0,0,0,0,0,-1.2999299,0,0,26,Class 10,1,8,1,14,20,1,0,1,0,1,0,1,6000,8.6996813,3,53,1,0,0,1,92,.9960044,3000,8.0067005,9,0,0,1,10,
700,Very Low Fixed Pay,0,1,22,1,4,0,1,10,-1.5129547,,0,1,0,-1.5129547,0,0,1,0,0,0,0,0,0,-1.5129547,0,0,0,0,21,Class 7,1,10,2,13,20,1,0,1,0,1,0,1,200,5.3033047,,53,1,0,0,1,90,-.40049168,3000,8.0067005,12,0,0,23,7,
701,Pure Effort Task 2,1,1,37,1,2,0,2,13,,-.052307207,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 8,2,13,,,35,1,0,1,1,1,1,0,5000,8.5173931,,62,,0,1,0,,,,,,,,,8,
702,Low Stakes Performance Pay,0,1,32,1,2,0,3,12,.42793819,,1,1,0,.42793819,0,0,0,0,1,0,0,0,0,0,0,.42793819,0,0,20,Class 7,3,12,2,13,30,1,0,1,1,1,0,0,2800,7.9377317,4,53,3,0,0,1,94,1.5167317,2400,7.7836404,8,1,0,1,7,
704,Very Low Fixed Pay,0,1,29,1,1,0,0,10,.04922739,,0,1,0,.04922739,0,0,1,0,0,0,0,0,0,.04922739,0,0,0,0,32,Never attended school,0,10,0,2,25,0,0,0,1,1,0,0,2500,7.8244457,,53,3,0,0,1,90,-2.0336821,2200,7.6966672,3,1,0,4,0,
705,High Fixed Pay,0,1,50,1,1,0,2,11,.75931019,,0,1,1,.75931019,1,0,0,0,0,0,0,.75931019,0,0,0,0,0,0,35,Class 8,2,11,1,10,50,1,0,1,1,1,1,0,2000,7.6014023,,52,4,0,1,1,84,-2.0336821,2200,7.6966672,10,0,0,5,8,
706,Very Low Fixed Pay,0,1,41,1,1,0,2,14,1.0196738,,1,1,1,1.0196738,0,0,1,0,0,0,0,0,0,1.0196738,0,0,0,0,38,Class 8,2,14,2,13,40,1,0,1,1,1,0,0,1500,7.3138866,4,52,4,0,1,1,89,1.3747152,3100,8.0394802,13,0,0,5,8,
707,High Fixed Pay,0,1,30,1,4,0,2,14,1.0906821,,0,1,1,1.0906821,1,0,0,0,0,0,0,1.0906821,0,0,0,0,0,0,25,Graduate and above,2,14,1,9,30,1,0,0,0,1,0,0,1500,7.3138866,4,52,4,0,1,1,84,.12023567,1800,7.4960976,0,0,0,1,13,
708,High Fixed Pay,0,1,40,1,1,0,1,11,-.56617767,,0,1,0,-.56617767,1,0,0,0,0,0,0,-.56617767,0,0,0,0,0,0,41,Class 12,1,11,1,11,40,1,0,0,1,1,0,0,4000,8.2943001,2,53,2,0,0,1,92,.7356407,1500,7.3138866,6,0,0,5,12,
709,High Stakes Performance Pay,1,1,26,1,3,0,1,12,-.87388021,,0,1,0,-.87388021,0,0,0,1,0,0,0,0,0,0,-.87388021,0,0,0,,Class 5,1,12,,,25,1,1,0,1,1,0,0,16000,9.6804066,,53,2,0,0,0,,,,,,,,,5,
710,Pure Effort Task 1,0,1,39,1,1,1,1,13,,-1.7588335,,1,0,,0,0,0,0,0,1,0,,,,,,,,52,Class 9,1,13,1,11,35,1,0,1,1,1,1,0,2500,7.8244457,,53,,0,0,1,92,-.092789158,0,0,6,0,0,99,9,
